step,phase,distance_to_object,reach_error,s_ee_x,s_ee_y,s_ee_z,s_obj_rel_x,s_obj_rel_y,s_obj_rel_z,action_move_x,action_move_y,action_move_z,action_grip,obs_contact,obs_grip,true_ee_x,true_ee_y,true_ee_z,true_obj_x,true_obj_y,true_obj_z
22,Reach,0.6950005497719041,0.6180091311516274,0.24853874747342397,0.0015598230647265844,0.7706597064241196,0.17801601065516853,0.00012214146197443666,-0.6718154874778722,0.002880475411802494,1.9763698595655456e-06,-0.00957616089547181,0,0,0.0038133497446009687,0.254754225249036,0.0033038971611855,0.7673870313914087,0.4,0.0,0.10018887358980236
23,Reach,0.7006569043294428,0.6225903775098978,0.26525348099488033,0.0023656008205101783,0.761278594586061,0.1436273626305124,-0.014082960723174803,-0.6856332463537564,0.002306931938218545,-0.00022619946006073499,-0.00972763582977362,0,0,0.0038589588609204625,0.2711002771632523,0.003246184880929135,0.7573080482540346,0.4,0.0,0.09738411676644906
24,Reach,0.6651130612843275,0.5864927764613964,0.2813496020266497,0.004113656680469118,0.7498338775036053,0.11497234708671072,-0.010889563891636977,-0.6550100465600756,0.001960336967496791,-0.00018567260039141744,-0.0098042136175896,0,0,0.003884823298499804,0.2876954829857288,0.003141114443936152,0.7461722709999948,0.4,0.0,0.09454068862872332
25,Reach,0.6511939439776447,0.5722128689483973,0.2955234774655898,0.001743759322069249,0.7378260390931481,0.09683900715583985,-0.007250528649044331,-0.6439124080187775,0.0016923598264018225,-0.00012671033880047515,-0.009854941030164627,0,0,0.0038927267251989833,0.3044075605038346,0.0030060024518725925,0.7339605543063619,0.4,0.0,0.09165859690934146
26,Reach,0.6276816797284722,0.5488478934273276,0.31494093138893176,0.0025583727158675585,0.7276191017315066,0.09959958750661753,0.007031310904863294,-0.619689255919632,0.0018147029204149694,0.0001281103742779383,-0.009833129768422655,0,0,0.003881477872827764,0.3212241405915589,0.002837692491707242,0.720657335034271,0.4,0.0,0.08873784933947357
27,Reach,0.6078359506040386,0.5285027865137806,0.33166076028923613,0.003975578743323285,0.7119939900377337,0.071531233603078,-0.014694586632239423,-0.6034334218367796,0.0013534693747771346,-0.0002780418004826596,-0.009904080644296305,0,0,0.003850439468543008,0.33822681380479563,0.002651804603020622,0.7062674223966922,0.4,0.0,0.08577845364874381
28,Reach,0.6065924450513913,0.5267909775500524,0.3484158703229336,0.0008010441764859296,0.6974026997272036,0.03967914025015193,0.0030939084940412075,-0.6052853772830338,0.0007532236112829374,5.873123545946159e-05,-0.009971419399132066,0,0,0.0037972673832290913,0.35539051999206,0.00244593035333582,0.6908181185403999,0.4,0.0,0.08278041756523077
29,Reach,0.5782395916213131,0.49851634642352566,0.36704221261389053,0.002940222581156947,0.6829699424799962,0.03242741278722744,-0.030649360372645332,-0.5765154854182648,0.0006504784250279731,-0.0006148115421396129,-0.009959863683114595,0,0,0.0037207445972179923,0.3726962610239743,0.002228002269245625,0.6743563745570952,0.4,0.0,0.07974374881546768
30,Reach,0.604463528061594,0.5244641571463841,0.3818445186492771,0.0007425451108787919,0.6640340223696795,-0.0009720385009183204,-0.0020102049853897965,-0.6044594039087644,-1.85339357832801e-05,-3.832873911398153e-05,-0.009999909369638424,0,0,0.003617189735035594,0.39012070272315486,0.0019954967549941994,0.6569415729215959,0.4,0.0,0.0766684551244428
31,Reach,0.5864109056981226,0.5064128799780453,0.40108326643187664,0.0026725212024314164,0.6474264162912206,-0.003705832233956584,-0.0009612360484490829,-0.5863984082127145,-7.317808018858534e-05,-1.8981271734059286e-05,-0.009999714229911937,0,0,0.0034861698431502977,0.4076390748010612,0.0017485852859008074,0.6386569307268021,0.4,0.0,0.07355454421559968
32,Reach,0.5338727048382815,0.4539852614572138,0.4191988544387917,-0.0005491166921201637,0.6293404095153617,0.005625046735705517,-0.02549266693062338,-0.5332340459435503,0.00012390373021472316,-0.000561530716851828,-0.009983452865600697,0,0,0.003324362153957868,0.42523453292503655,0.0014848229489738693,0.6196083354724167,0.4,0.0,0.07040202381083752
33,Reach,0.5392141699771444,0.45946104137842164,0.4338976073628965,0.0016841848596318026,0.608042050631007,-0.03841383476007775,-0.007141716208844758,-0.537796703497482,-0.000836062936801628,-0.00015543681761176118,-0.009963776300250691,0,0,0.0031361974935537567,0.44290408556651456,0.0012021231458476582,0.5999360394670482,0.4,0.0,0.06721090163051141
34,Reach,0.5445955887419469,0.46527417614679517,0.4534110673444652,-0.0002372431160777848,0.5895418147475997,-0.06442503611582731,-0.011373000622430957,-0.5406518518006799,-0.001384668211104436,-0.0002444365323822044,-0.009900653752495025,0,0,0.002929814840052225,0.4606668411681704,0.0009023185392628295,0.579810258380276,0.4,0.0,0.06398118539343273
35,Reach,0.5065768407398085,0.4281062260662861,0.4730316511290304,-0.00020532965303576026,0.5712593512038403,-0.09014321739177739,0.009194651602595704,-0.4984072173575448,-0.0021056273397392733,0.0002147750030893511,-0.00977344387635139,0,0,0.002712157417395792,0.4785754631583923,0.0005746840421917726,0.5594366265496314,0.4,0.0,0.06071288281686935
36,Reach,0.496827291575026,0.41853921325679266,0.49239214121489827,-0.0034492497593820626,0.5494948224031581,-0.09378273124691047,-0.0024916924964193785,-0.4878892788760058,-0.00224071552381331,-5.953307163337675e-05,-0.009745545123528184,0,0,0.0024890773917728526,0.49667835196064114,0.00022548108425863802,0.5390134786562866,0.4,0.0,0.05740600161654604
37,Reach,0.4724684005277695,0.3944667900052744,0.506391992277081,-0.00012717940830386906,0.5287261372665508,-0.09541700751284599,0.009303510499238292,-0.4626396317512724,-0.0024188856940674315,0.00023585028537165056,-0.009700173536691292,0,0,0.0022654352221861927,0.5150539834686633,-0.00013800771713888186,0.5187613325759953,0.4,0.0,0.05406054950664471
38,Reach,0.4853596769899668,0.4094468904661458,0.5241949330020411,-0.0007222847132391813,0.5068683491491454,-0.14027600987068903,0.009708349176939907,-0.46454537459630557,-0.0034259879153310468,0.00023710887548534503,-0.009391825498015373,0,0,0.0020451977401026154,0.5337771565172761,-0.0005197068737606263,0.4988881265104334,0.4,0.0,0.05067653419980475
39,Reach,0.4757695381114904,0.4003098468116049,0.545705525605978,-0.0006546608630064857,0.48848533893529533,-0.14408981616585587,-0.014944764255589178,-0.45317924962806455,-0.0035994572033015183,-0.00037332991867728224,-0.00932226005931079,0,0,0.0018315274429397134,0.5529099919052984,-0.0009047988791222454,0.4795810547661905,0.4,0.0,0.047253963407123324
40,Reach,0.4542382110311685,0.3804412196229833,0.5667993904902955,-0.001165632707131514,0.4666527629376513,-0.1591972182238525,-0.019504722477991315,-0.42498019232858375,-0.004184541790230215,-0.0005126868875386444,-0.009067897339580045,0,0,0.0016268805609541636,0.5724983826064453,-0.0012946610644563223,0.4610087081201822,0.4,0.0,0.043792844838155695
41,Reach,0.4593064162704758,0.3873247394677128,0.5831747816461785,-0.001744457739010771,0.4511612769143288,-0.18372800874822717,-0.007777034970207972,-0.42088706389685004,-0.004743513388809564,-0.00020078849032198888,-0.008801066112258142,0,0,0.001433087420286768,0.5925651131373414,-0.0016724185841524642,0.44331208430290797,0.4,0.0,0.040293186200915515
42,Reach,0.4641555688394726,0.39414531664713576,0.6062543416587706,-0.0036080864459873217,0.43478995656204156,-0.2066548950755313,-0.00653258924450161,-0.4155616340613967,-0.005243114312088657,-0.00016574062835687589,-0.008513652703421895,0,0,0.0012514434166538643,0.6131102241197972,-0.002039498293309401,0.4266087253286759,0.4,0.0,0.03675499520187514
43,Reach,0.46776063499309717,0.39977002656915683,0.625765750373059,-0.001240361903211818,0.42034819743915286,-0.22752519098040658,0.006147832567354342,-0.4086496094127569,-0.005691401952593528,0.00015378422990125848,-0.00822096674513699,0,0,0.0010827805607433539,0.6341088414499052,-0.002378989240010315,0.41098718669748135,0.4,0.0,0.03317827954596595
44,Reach,0.4569025739009213,0.39168494916988805,0.6461147003049768,-0.0033290754295500205,0.40503472699667853,-0.24457934281006583,0.005251993976783008,-0.3858928914441817,-0.0062442874899434255,0.00013408720421639246,-0.007809666725578082,0,0,0.0009275469450244814,0.6555141870711396,-0.0027012237430183317,0.39651256158228887,0.4,0.0,0.029563046936578637
45,Reach,0.4669651302133183,0.40476739738020545,0.665192975722371,-0.0026516245727871953,0.39034157526974417,-0.2729665236178657,0.0006735297210336759,-0.37887366783247606,-0.006743787305613037,1.6639920245380262e-05,-0.007383837477200234,0,0,0.000785866978390146,0.6772586582845855,-0.002990289891224343,0.3832238448767209,0.4,0.0,0.025909305075563525
46,Reach,0.44884621219971693,0.3897594521239939,0.6870346895464317,-0.0004956615718941726,0.376866284637826,-0.28129288936602237,-0.007330465652961425,-0.349690573037734,-0.007217089613429949,-0.00018807666146424565,-0.006919410717765929,0,0,0.000657606100815301,0.6992578246982482,-0.0032634567193556797,0.37114142716576237,0.4,0.0,0.02221706166323088
47,Reach,0.477255663211522,0.42305528991839064,0.7116287552293562,-0.0021336579932192106,0.3650612251883016,-0.329115656429934,-0.021046892880303487,-0.34498243587210115,-0.0077794951221014635,-0.0004974974520319444,-0.006263541484689094,0,0,0.0005728365906959544,0.721412600068946,-0.0035053055341543278,0.36026628595323024,0.4,0.0,0.01848632439835121
48,Reach,0.48181860622682443,0.42827200408171556,0.7318862429840529,-0.003425481227714671,0.3527734718603982,-0.33676282505839966,-0.0026304405120845024,-0.34457662391369176,-0.007863292997179996,-6.141985670355905e-05,-0.0061777707016125605,0,0,0.0005209692059366878,0.7436120877559711,-0.003728927662944826,0.35058810018629327,0.4,6.393605900660768e-19,0.015552382475690293
49,Reach,0.49466556039512094,0.44494267775280466,0.7552482165278889,-0.002781721054747314,0.3473808551566787,-0.36646045041146236,-0.013290213738040728,-0.3320001884698929,-0.00823612723019246,-0.0002986949646000092,-0.005663655141885395,0,0,0.000504775025795453,0.7657353851427795,-0.003914089528978463,0.34208573170536516,0.4,-1.7628094733280962e-18,0.013279116055329061
50,Reach,0.49951706388565376,0.4543241961897787,0.7781257760720206,-0.0015893304095639922,0.3394169264734005,-0.3920927053709493,0.006429122542121905,-0.3094176366840982,-0.008630240446343425,0.0001415095783152248,-0.005049646015073048,0,0,0.0005147214265639934,0.7876514801995224,-0.004086125940360774,0.3347336056989771,0.4,-1.0742563467911412e-18,0.01155198982764701
51,Reach,0.5146902467185983,0.4701237743087541,0.8008246950742385,-0.004329792972441656,0.3351769896113411,-0.40757101553499353,0.0008943464110372935,-0.3143105431058951,-0.008669440641121904,1.902363717623714e-05,-0.004984018165224963,0,0,0.0005580418041102624,0.8092199215010307,-0.004227239023794591,0.3285011109773793,0.4,4.2672833910269055e-18,0.010274732656924366
52,Reach,0.5516646029128541,0.5082932432086572,0.8214984301518016,-0.0034378762821260607,0.32994859978112434,-0.4440222940604529,0.006094745032573078,-0.3273238313463864,-0.008735553737789493,0.00011990608008281455,-0.004865770589141169,0,0,0.0006270144949128341,0.8302865967405816,-0.0043614008059994075,0.3233559665369245,0.4,1.3554918677354745e-17,0.009366521242320158
53,Reach,0.556458907554932,0.5128553256045185,0.8421704538106445,-0.00453062817222241,0.3218843638310935,-0.44687359775163615,0.01079559912150721,-0.33141206747694785,-0.008713443644655388,0.00021049989309913282,-0.004902202530130707,0,0,0.0007320586431691079,0.8506809709659435,-0.004469831706389883,0.3192599155075388,0.4,2.1337755420991396e-17,0.008759591747990552
54,Reach,0.5621263991162438,0.5203426439097395,0.8615175990685879,-0.005572811334143806,0.3184852177779659,-0.4600665930126551,0.014111080058851217,-0.3226851344526044,-0.008841608474673853,0.00027118822998675805,-0.004663948597968484,0,0,0.0008681202227331847,0.870204459114482,-0.004574488159002467,0.3161654833442719,0.4,2.868391550695779e-17,0.008397214796885776
55,Reach,0.5743192073085988,0.5366909970392151,0.8799233804465847,-0.0019289898923296961,0.31709724673833783,-0.4883915491908035,0.023337283799526504,-0.30128328487893996,-0.009100051088710877,0.00043483650607653644,-0.004123104097137877,0,0,0.0010488842624633904,0.8886184804511694,-0.004664497293977528,0.31400460799911006,0.4,3.3886304677563515e-17,0.008231978945968292
56,Reach,0.6009984826714634,0.5643033845065942,0.897994429781448,-0.006692605393669335,0.31169181031280657,-0.5162102733413733,0.017895244994981022,-0.30725541504877596,-0.009147743705147688,0.000317120993534851,-0.004027185044220133,0,0,0.001277774064043943,0.905615227925388,-0.0047548872329828025,0.31267521130318654,0.4,3.642920112490252e-17,0.008224336022496387
57,Reach,0.6185115418000259,0.5825868517111696,0.912590055312368,-0.005707996424516983,0.3119482112437057,-0.5353983946909495,-0.0015069110356733216,-0.3096817972069556,-0.009190018503136168,-2.5865860708102732e-05,-0.003942447319783067,0,0,0.0015738002390662303,0.9207779115952642,-0.004851981661638191,0.3120213906557373,0.4,3.734321759182304e-17,0.008341368721085818
58,Reach,0.6286869426148396,0.5930059733279744,0.9267582726240842,-0.0037851370124269363,0.312476788467476,-0.5454914582690731,0.008031930597261679,-0.3124449213233518,-0.009198751493307093,0.00013544434556343754,-0.0039197736916351976,0,0,0.0019534687892035435,0.9335056732205552,-0.004962206082707405,0.31181479086695946,0.4,3.713928026041231e-17,0.008555746826026998
59,Reach,0.6293446467118065,0.5961065344201466,0.9381553527669761,-0.006301414547749885,0.31271440565955555,-0.5560538004943675,0.01027562001088714,-0.29457302479006886,-0.009328094365468753,0.00017237891916220292,-0.003599575116196158,0,0,0.0024286112000343214,0.9429243950426202,-0.005090895258701487,0.3117480112984039,0.4,3.8165264843369653e-17,0.008844843491312067
60,Reach,0.6186682193644509,0.5844062153917228,0.9457544306699748,-0.004052890287619953,0.311757082662675,-0.542359320429671,-0.0041298781094376204,-0.2976233816443979,-0.009280519374116033,-7.066793611476901e-05,-0.0037238375621745684,0,0,0.0029500965596152705,0.9478784635957506,-0.00519099225912826,0.3114614279865208,0.4,3.818704834385345e-17,0.00918998731672865
61,Reach,0.6110170649541171,0.5741044003528354,0.947951172365885,-0.004742046671265082,0.31362151945719285,-0.5243848035749089,0.011622001467462626,-0.3134124447540944,-0.009133962450951959,0.00020243707347165308,-0.004065679423649128,0,0,0.003373966914064634,0.947805928489055,-0.005263670207062619,0.3106466871333596,0.4,3.900636322455428e-17,0.00957582961669701
62,Reach,0.6114407375623021,0.5746322002236072,0.9461162397072767,-0.004172068873717375,0.31029674191702766,-0.525305979766785,0.005655475078365976,-0.31286006260567706,-0.009141603612926184,9.841904223545523e-05,-0.004052332300818924,0,0,0.003661719514057173,0.9443803883348338,-0.00513328939310554,0.30913926466440017,0.4,3.914619364809981e-17,0.009989809386550511
63,Reach,0.5995297309356598,0.5677877604548638,0.9418938681544388,-0.005062432495109712,0.3078681573300671,-0.5344027418575816,0.009663187587094009,-0.2715809834589679,-0.009412015881241666,0.0001701901354716184,-0.0033741654329689907,0,0,0.003833059035882646,0.9409700981509793,-0.00471981750100866,0.3069692112751338,0.4,3.9160010994881023e-17,0.010421701111378499
64,Reach,0.6079176815863058,0.5756911827355591,0.9418399740609937,-0.005054341323693184,0.3024680982546257,-0.5393884736637143,0.03345025381926864,-0.2783973106612635,-0.009369406547111905,0.0005810450953985488,-0.0034462454282958217,0,0,0.00390666187433426,0.9399793460537724,-0.0042095858119958526,0.3042544914040366,0.4,3.874786268562419e-17,0.01086323280562507
65,Reach,0.6116035346551495,0.5783102982879572,0.942179008543593,-0.001743160720139777,0.30125442101462263,-0.5397551894707053,0.0030269565529905994,-0.2876005156047915,-0.009333314503798545,5.2341391151976185e-05,-0.0035897772565935057,0,0,0.0038999386611742754,0.9418353003584935,-0.003887390047606207,0.3011430590374287,0.4,3.787375886313163e-17,0.011307763577085255
66,Reach,0.5968765983914582,0.5638706498165653,0.9448523508439413,-0.00426104945887433,0.29779751863553516,-0.5274052009581919,-0.003827305155635484,-0.2794472748925153,-0.009353301171638635,-6.78755873688506e-05,-0.0035371104163232857,0,0,0.0038286340772974515,0.9452278272509108,-0.004042630201144786,0.2978778058572142,0.4,3.7254852561806965e-17,0.011750011627504662
67,Reach,0.6179651034343752,0.584693867601481,0.9496447690793502,-0.00467197668309418,0.2964938793682747,-0.5453073143016419,-0.019241225709118015,-0.29008718907424913,-0.009326373073461335,-0.0003290820508867139,-0.0035931142896378303,0,0,0.0037065191583667513,0.9477780032848812,-0.004813353505120008,0.2947913064854997,0.4,3.660415748753918e-17,0.012185824976794164
68,Reach,0.5949717461862706,0.561332671929302,0.9464691668378525,-0.005059788685572532,0.29498455996206696,-0.5232637370559281,0.0061037211117563545,-0.2831063136540662,-0.009321811525017227,0.00010873625243971363,-0.003618287760731781,0,0,0.003545220016610179,0.9473411254177521,-0.006021102384514164,0.29225600721340883,0.4,3.550598461316618e-17,0.0126119883655636
69,Reach,0.606020317029283,0.5733404413171955,0.9449362024022292,-0.007378518076735216,0.2928438807066394,-0.536899935926986,0.01017508426477399,-0.28088351876547657,-0.00936441766943056,0.00017747019975422794,-0.0035037388659339233,0,0,0.0033544046948387834,0.9444293215798324,-0.007211199313465659,0.29051607466397145,0.4,3.4827889216936885e-17,0.013026060782398709
70,Reach,0.5955828266758797,0.5624981461200532,0.9407390692207226,-0.008499886857721739,0.2926975669934583,-0.5256593085948229,0.01730098572718068,-0.2794671190170885,-0.009345085174425307,0.0003075740932928898,-0.00354609380302769,0,0,0.0031423934152184168,0.9419826603366982,-0.008055347139359681,0.2895476536353986,0.4,3.4803165015539774e-17,0.013426238904518497
71,Reach,0.6146662255770018,0.5825559282964119,0.941097158636435,-0.011082938671370758,0.2911003771857042,-0.5468495492329364,0.014798957901251044,-0.2802697454486463,-0.009387073801344828,0.00025403497213611985,-0.003437777142433378,0,0,0.002916548354243588,0.9419683313632569,-0.008606743457579632,0.28917675280218885,0.4,3.3824816127889104e-17,0.013811242455639102
72,Reach,0.6123512925181366,0.5800691918200215,0.9438521720732845,-0.011413938906043454,0.2869999555169555,-0.5439814672264706,0.018151894375893127,-0.28058648843687245,-0.009377872069359135,0.0003129263651968803,-0.0034579752082249623,0,0,0.0026833681294368807,0.9440028793804977,-0.009035115007584308,0.2892089677619313,0.4,3.300997177160767e-17,0.0141802180921499
73,Reach,0.617422055037923,0.5855709829513334,0.9436804623147371,-0.00992783096829743,0.28896015997367425,-0.550332169414425,0.015364337476061793,-0.2794788623291329,-0.009398214485299436,0.00026238215217946887,-0.003406570136445977,0,0,0.0024484456889524364,0.9462495887592728,-0.009390665369751968,0.2894991131013847,0.4,3.248208686629483e-17,0.014532658944309407
74,Reach,0.5977425053053866,0.5648742376273215,0.9479867112687497,-0.00950607126572337,0.2867233021408817,-0.5278941672276303,0.029602257970528487,-0.27883248946070316,-0.009345339759961067,0.0005240504168656868,-0.0035199426034345695,0,0,0.002216354779631187,0.9470426859106049,-0.009598832008338366,0.28989388310739483,0.4,3.170247603443652e-17,0.014868337376894343
75,Reach,0.6092494569182363,0.5773647130845511,0.9485945129469467,-0.010384087929102169,0.2876270063413138,-0.5425444553592979,0.019895455271752377,-0.2764680552497493,-0.009396910532699043,0.00034459077288360063,-0.0034028414067795295,0,0,0.0019905201122515136,0.9465755885030304,-0.009664307660508409,0.29014281068555753,0.4,3.128502017765545e-17,0.015187248905305858
76,Reach,0.5975960401845986,0.5655768061241588,0.9464258926225708,-0.011099044563014446,0.2888740251542769,-0.5316373422252225,0.00876878559083018,-0.2727743976169244,-0.009399914149034504,0.00015504146379201417,-0.0034084565620359866,0,0,0.0017733925006124388,0.9461576378285343,-0.00966829037038219,0.29004277940369194,0.4,3.0447789907863867e-17,0.01548956551851519
77,Reach,0.5874358402933559,0.5564131756179985,0.9467643123085996,-0.008268776675832184,0.29119080420545346,-0.5258537559788874,0.005335821640484883,-0.261782777874097,-0.009450778288900702,9.589675216728068e-05,-0.003267046609243104,0,0,0.0015668219158991707,0.9463864392145673,-0.009678789832675444,0.28965282069687737,0.4,2.9051286534335917e-17,0.015775596927881906
78,Reach,0.6024770914012952,0.5691287750869238,0.9462147677886158,-0.010282086965960911,0.2899285339247011,-0.5311740642338133,0.00814718642997522,-0.28419426894638933,-0.009333108559704898,0.00014315189789395008,-0.0035878394817623204,0,0,0.0013723263393531815,0.9469225757742482,-0.009707299261284318,0.2892237345762279,0.4,2.798279020809379e-17,0.0160457584879896
